ANO4,TRIMESTRE,AGLOMERADO,PONDERA,CH04,CH06,NIVEL_ED,ESTADO,CAT_OCUP,PP04B_COD,PP04D_COD,P21,P47T
2022,1,31,182,2,47,6,1,3,8401.0,10333.0,90000,90000.0
2022,1,31,182,1,8,1,4,0,,,0,0.0
2022,1,31,123,1,36,4,1,3,5601.0,3001.0,110000,110000.0
2022,1,15,117,1,69,4,1,2,4807.0,30113.0,10000,10000.0
2022,1,15,117,2,59,2,1,2,4807.0,30113.0,10000,10000.0
2022,1,15,261,1,57,4,1,3,8401.0,47314.0,70000,125000.0
2022,1,15,218,1,43,4,1,3,3600.0,71312.0,75000,132500.0
2022,1,15,218,2,27,5,3,0,,,0,5000.0
2022,1,15,218,1,5,7,4,0,,,0,0.0
2022,1,15,117,1,69,1,3,0,,,0,30000.0
2022,1,31,192,1,64,6,1,3,8501.0,41332.0,100000,100000.0
2022,1,15,153,2,63,4,3,0,,,0,40000.0
2022,1,15,183,2,53,2,3,0,,,0,60000.0
2022,1,15,183,2,26,6,1,3,8501.0,41312.0,42000,42000.0
2022,1,15,183,2,24,5,3,0,,,0,4600.0
2022,1,31,61,2,52,4,3,0,,,0,6500.0
2022,1,31,61,1,59,2,1,3,4000.0,72313.0,60000,60000.0
2022,1,31,137,2,33,6,1,3,8501.0,41332.0,50000,110000.0
2022,1,31,137,1,34,4,1,1,5500.0,6001.0,100000,100000.0
2022,1,31,137,2,9,1,4,0,,,0,0.0
2022,1,15,135,2,45,6,1,3,8501.0,41312.0,31000,31000.0
2022,1,15,135,1,57,4,1,1,4000.0,5002.0,28000,28000.0
2022,1,15,153,1,38,6,1,3,8501.0,41312.0,50000,50000.0
2022,1,15,153,1,21,5,3,0,,,0,0.0
2022,1,15,153,1,17,3,3,0,,,0,0.0
2022,1,31,201,2,24,6,1,3,1800.0,80313.0,35000,-9.0
2022,1,31,201,2,6,1,4,0,,,0,0.0
2022,1,31,173,1,40,4,1,3,4000.0,72313.0,60000,60000.0
2022,1,31,173,1,19,5,3,0,,,0,0.0
2022,1,15,174,2,60,4,1,3,8401.0,10313.0,-9,-9.0
2022,1,15,174,2,28,5,3,0,,,0,0.0
2022,1,15,174,2,24,5,3,0,,,0,0.0
2022,1,15,174,2,24,5,3,0,,,0,0.0
2022,1,31,166,2,59,2,3,0,,,0,0.0
2022,1,31,166,1,34,3,2,2,,,0,6500.0
2022,1,15,137,2,72,6,3,0,,,0,110000.0
2022,1,15,137,1,80,6,3,0,,,0,80000.0
2022,1,31,117,2,65,2,3,0,,,0,52000.0
2022,1,31,117,1,58,3,3,0,,,0,0.0
2022,1,31,267,1,58,6,1,3,8401.0,3001.0,195000,195000.0
2022,1,31,267,1,29,4,1,3,8101.0,56314.0,135000,135000.0
2022,1,15,488,2,41,4,1,3,8401.0,44313.0,22800,22800.0
2022,1,15,488,1,36,4,1,3,4000.0,72313.0,32000,37000.0
2022,1,15,488,1,16,3,3,0,,,0,0.0
2022,1,15,488,1,9,1,4,0,,,0,0.0
2022,1,31,166,1,30,3,1,2,4000.0,72113.0,38000,44500.0
2022,1,31,166,2,31,3,1,2,9602.0,57113.0,12000,30000.0
2022,1,31,166,1,9,1,4,0,,,0,0.0
2022,1,31,166,2,4,7,4,0,,,0,0.0
2022,1,31,181,1,30,4,1,3,2800.0,80313.0,100000,100000.0
2022,1,15,171,2,56,2,1,3,8501.0,57314.0,25000,25000.0
2022,1,15,171,1,52,3,1,3,8101.0,56314.0,15000,15000.0
2022,1,15,171,1,34,3,1,3,8101.0,56314.0,15000,15000.0
2022,1,15,171,2,18,4,1,3,4803.0,20333.0,0,0.0
2022,1,15,496,1,45,3,1,2,4000.0,72113.0,100000,100000.0
2022,1,15,496,2,60,2,3,0,,,0,-9.0
2022,1,15,496,1,18,3,1,3,4000.0,72314.0,0,0.0
2022,1,15,496,2,16,3,3,0,,,0,13000.0
2022,1,15,194,2,73,2,3,0,,,0,23000.0
2022,1,15,194,1,34,4,1,3,4806.0,30333.0,80000,80000.0
2022,1,31,90,1,42,2,1,3,4000.0,72313.0,70000,70000.0
2022,1,31,90,2,42,2,3,0,,,0,4000.0
2022,1,31,90,2,13,3,3,0,,,0,0.0
2022,1,31,275,1,40,4,1,3,2603.0,80313.0,140000,140000.0
2022,1,31,275,2,43,5,3,0,,,0,0.0
2022,1,31,275,1,9,1,4,0,,,0,0.0
2022,1,31,275,1,6,1,4,0,,,0,0.0
2022,1,31,133,1,61,2,3,0,,,0,80000.0
2022,1,31,133,2,61,2,3,0,,,0,40000.0
2022,1,31,310,1,33,4,1,3,8401.0,72313.0,100000,145000.0
2022,1,31,310,2,29,5,2,3,,,0,0.0
2022,1,31,310,1,4,7,4,0,,,0,0.0
2022,1,31,310,1,13,3,3,0,,,0,0.0
2022,1,31,310,2,11,1,3,0,,,0,0.0
2022,1,31,134,1,75,4,3,0,,,0,80000.0
2022,1,31,134,2,66,4,3,0,,,0,120000.0
2022,1,31,105,1,60,1,1,2,4000.0,72123.0,65000,65000.0
2022,1,31,105,2,53,5,3,0,,,0,0.0
2022,1,31,105,2,34,5,1,3,8501.0,3001.0,70000,186000.0
2022,1,31,59,2,68,2,3,0,,,0,48000.0
2022,1,15,429,2,40,4,3,0,,,0,15000.0
2022,1,15,429,1,46,3,1,2,9503.0,72123.0,60000,60000.0
2022,1,15,429,1,18,3,3,0,,,0,0.0
2022,1,15,429,2,11,1,3,0,,,0,0.0
2022,1,15,429,1,8,1,4,0,,,0,0.0
2022,1,15,429,2,6,1,4,0,,,0,0.0
2022,1,15,187,2,46,1,3,0,,,0,29000.0
2022,1,15,187,1,47,3,1,1,9503.0,5002.0,45000,45000.0
2022,1,15,187,2,23,3,1,3,4803.0,30313.0,22000,22000.0
2022,1,15,187,1,17,3,1,3,4000.0,72314.0,0,0.0
2022,1,15,187,2,15,3,3,0,,,0,0.0
2022,1,15,187,1,13,3,3,0,,,0,0.0
2022,1,15,187,2,9,1,4,0,,,0,0.0
2022,1,15,173,2,40,3,1,3,8700.0,57313.0,16000,34000.0
2022,1,15,173,2,21,1,3,0,,,0,11000.0
2022,1,15,173,1,20,4,1,3,4000.0,72314.0,-9,-9.0
2022,1,15,173,1,18,3,1,3,4000.0,72314.0,-9,-9.0
2022,1,15,173,2,16,3,3,0,,,0,0.0
2022,1,15,173,1,12,3,3,0,,,0,0.0
2022,1,15,173,2,12,3,3,0,,,0,0.0
2022,1,15,173,2,-1,7,4,0,,,0,0.0
2022,1,15,493,2,32,3,1,2,4803.0,30113.0,-9,-9.0
2022,1,15,493,1,35,2,1,1,4000.0,5002.0,-9,-9.0
2022,1,15,493,1,19,3,1,3,4000.0,72314.0,-9,-9.0
2022,1,15,493,1,18,3,1,3,4000.0,72314.0,-9,-9.0
2022,1,15,493,1,14,3,3,0,,,0,0.0
2022,1,15,493,1,11,3,3,0,,,0,0.0
2022,1,15,493,1,8,1,4,0,,,0,0.0
2022,1,15,223,2,30,5,3,0,,,0,0.0
2022,1,15,223,1,30,4,1,3,8401.0,48313.0,60000,60000.0
2022,1,15,223,2,4,7,4,0,,,0,0.0
2022,1,15,150,1,78,1,3,0,,,0,57500.0
2022,1,15,150,2,76,1,3,0,,,0,45500.0
2022,1,31,195,1,34,4,1,3,8401.0,48313.0,120000,120000.0
2022,1,31,157,1,73,4,3,0,,,0,60000.0
2022,1,31,161,1,48,6,1,3,4806.0,30333.0,82000,82000.0
2022,1,31,161,1,43,4,1,3,8401.0,48323.0,78000,78000.0
2022,1,31,161,1,41,4,3,0,,,0,21000.0
2022,1,15,111,2,55,3,3,0,,,0,32000.0
2022,1,15,251,1,54,5,1,3,8401.0,2001.0,130000,130000.0
2022,1,15,251,2,18,4,3,0,,,0,0.0
2022,1,15,144,1,58,2,1,3,4502.0,92313.0,60000,90000.0
2022,1,15,144,2,52,2,3,0,,,0,0.0
2022,1,15,144,1,17,3,3,0,,,0,0.0
2022,1,15,144,2,8,1,4,0,,,0,0.0
2022,1,15,134,2,27,5,1,3,8401.0,10333.0,39000,39000.0
2022,1,15,134,1,25,4,1,3,4807.0,30333.0,80000,80000.0
2022,1,15,191,2,53,4,1,3,6400.0,30333.0,20000,45000.0
2022,1,15,191,2,12,3,3,0,,,0,0.0
2022,1,31,161,1,38,4,1,3,6900.0,10333.0,56000,56000.0
2022,1,31,177,1,36,4,1,3,2800.0,80313.0,190000,190000.0
2022,1,31,177,2,36,4,3,0,,,0,0.0
2022,1,31,177,1,3,7,4,0,,,0,0.0
2022,1,31,177,2,7,1,4,0,,,0,0.0
2022,1,31,254,2,51,1,1,3,5601.0,53314.0,110000,110000.0
2022,1,31,254,1,27,3,2,0,,,0,0.0
2022,1,31,254,1,14,3,3,0,,,0,0.0
2022,1,31,407,1,62,2,1,1,4903.0,7001.0,100000,100000.0
2022,1,31,181,2,70,2,3,0,,,0,27000.0
2022,1,31,181,1,74,1,3,0,,,0,93000.0
2022,1,31,181,1,53,3,1,2,8102.0,58113.0,30000,30000.0
2022,1,31,181,2,18,3,3,0,,,0,0.0
2022,1,31,236,1,63,5,3,0,,,0,120000.0
2022,1,31,104,1,55,3,1,3,9999.0,20333.0,140000,210000.0
2022,1,31,104,2,48,6,1,3,8401.0,10333.0,150000,225000.0
2022,1,31,214,2,35,4,3,0,,,0,0.0
2022,1,31,214,1,38,6,1,2,7100.0,72131.0,200000,200000.0
2022,1,31,214,1,14,3,3,0,,,0,0.0
2022,1,31,39,2,62,6,1,3,8501.0,41332.0,75000,75000.0
2022,1,15,146,2,47,4,1,3,8401.0,56313.0,26000,26000.0
2022,1,15,146,1,27,3,1,3,4000.0,72313.0,24000,24000.0
2022,1,15,146,1,19,3,3,0,,,0,0.0
2022,1,15,146,1,17,3,3,0,,,0,0.0
2022,1,15,146,2,22,4,3,0,,,0,10000.0
2022,1,15,146,2,1,7,4,0,,,0,0.0
2022,1,31,190,1,77,3,3,0,,,0,90000.0
2022,1,31,63,2,46,4,1,3,4808.0,32333.0,130000,130000.0
2022,1,31,63,2,20,5,3,0,,,0,0.0
2022,1,15,196,1,46,4,1,3,4807.0,30333.0,90000,90000.0
2022,1,15,196,2,37,4,3,0,,,0,0.0
2022,1,15,217,2,39,4,3,0,,,0,35000.0
2022,1,15,217,1,41,3,1,3,4904.0,34323.0,70000,90000.0
2022,1,15,217,2,16,3,3,0,,,0,0.0
2022,1,15,217,1,14,3,3,0,,,0,0.0
2022,1,15,217,2,12,3,3,0,,,0,0.0
2022,1,15,217,1,8,1,4,0,,,0,0.0
2022,1,15,89,2,64,6,3,0,,,0,45000.0
2022,1,31,80,1,73,2,3,0,,,0,60000.0
2022,1,31,80,2,71,2,3,0,,,0,38000.0
2022,1,31,94,1,63,6,3,0,,,0,70000.0
2022,1,31,94,2,58,6,3,0,,,0,50000.0
2022,1,31,94,1,32,6,1,3,6900.0,11331.0,200000,200000.0
2022,1,15,196,1,14,3,3,0,,,0,0.0
2022,1,15,196,1,4,7,4,0,,,0,0.0
2022,1,15,184,2,43,3,3,0,,,0,11000.0
2022,1,15,184,1,46,3,1,3,4000.0,72313.0,48000,57000.0
2022,1,15,429,2,42,3,3,0,,,0,0.0
2022,1,15,429,1,36,3,1,2,9503.0,72113.0,60000,81000.0
2022,1,15,429,2,11,1,3,0,,,0,0.0
2022,1,31,169,1,47,4,1,3,8401.0,10333.0,100000,100000.0
2022,1,15,84,1,49,3,1,3,4000.0,72313.0,35000,35000.0
2022,1,15,84,2,43,3,1,3,9700.0,55314.0,15000,26000.0
2022,1,15,84,1,17,3,1,3,4000.0,72314.0,30000,30000.0
2022,1,15,84,1,19,3,1,3,4000.0,72314.0,30000,30000.0
2022,1,15,84,2,16,3,3,0,,,0,0.0
2022,1,15,84,1,22,4,1,3,4803.0,32314.0,0,0.0
2022,1,15,152,2,52,2,3,0,,,0,0.0
2022,1,15,152,2,22,4,1,3,9700.0,57314.0,15000,33000.0
2022,1,15,152,1,18,3,3,0,,,0,0.0
2022,1,15,152,2,2,7,4,0,,,0,0.0
2022,1,15,165,1,50,4,1,1,4802.0,6001.0,50000,50000.0
2022,1,15,165,2,40,5,3,0,,,0,5000.0
2022,1,15,165,2,25,4,3,0,,,0,0.0
2022,1,15,165,2,10,1,3,0,,,0,0.0
2022,1,15,165,1,26,4,1,1,9503.0,5002.0,45000,45000.0
2022,1,15,184,1,22,3,1,2,4504.0,82113.0,31000,31000.0
2022,1,15,184,1,20,3,1,3,4000.0,72323.0,53000,53000.0
2022,1,15,184,1,24,3,3,0,,,0,0.0
2022,1,15,184,1,14,3,3,0,,,0,0.0
2022,1,15,184,2,18,4,3,0,,,0,0.0
2022,1,31,46,2,62,1,3,0,,,0,60000.0
2022,1,31,161,2,51,4,1,3,8401.0,20333.0,110000,110000.0
2022,1,31,161,1,37,6,1,3,8800.0,53313.0,80000,80000.0
2022,1,31,161,1,17,3,3,0,,,0,0.0
2022,1,31,79,2,82,2,3,0,,,0,40000.0
2022,1,31,66,2,46,4,1,2,9609.0,57113.0,0,0.0
2022,1,31,74,2,66,4,1,3,4805.0,56314.0,32500,52500.0
2022,1,31,236,1,51,6,1,3,8501.0,42331.0,90000,90000.0
2022,1,31,128,2,48,4,1,3,6500.0,10333.0,120000,120000.0
2022,1,31,264,1,36,4,1,3,8401.0,82313.0,80000,80000.0
2022,1,31,264,2,34,4,3,0,,,0,0.0
2022,1,31,264,2,11,1,3,0,,,0,0.0
2022,1,31,264,1,5,7,4,0,,,0,0.0
2022,1,31,150,1,43,6,1,1,6900.0,5001.0,300000,300000.0
2022,1,31,150,2,35,6,1,2,8509.0,41132.0,80000,80000.0
2022,1,31,150,2,9,1,4,0,,,0,0.0
2022,1,31,149,1,23,5,3,0,,,0,0.0
2022,1,31,149,1,56,3,1,3,1300.0,80202.0,150000,150000.0
2022,1,31,149,1,18,4,3,0,,,0,0.0
2022,1,31,149,2,21,5,3,0,,,0,4000.0
2022,1,31,149,2,52,1,3,0,,,0,0.0
2022,1,15,168,2,43,6,1,3,8401.0,10333.0,78000,98000.0
2022,1,15,168,1,46,6,1,3,4807.0,30333.0,-9,-9.0
2022,1,15,168,1,15,3,3,0,,,0,0.0
2022,1,15,84,2,27,4,1,2,4808.0,30113.0,30000,30000.0
2022,1,15,99,2,55,2,1,2,4808.0,30113.0,20000,20000.0
2022,1,15,99,1,61,2,1,3,8101.0,53314.0,40000,40000.0
2022,1,15,99,2,14,3,3,0,,,0,0.0
2022,1,31,80,1,69,4,3,0,,,0,80000.0
2022,1,15,165,2,48,6,1,2,6900.0,20131.0,80000,80000.0
2022,1,31,304,1,51,6,1,1,2009.0,5001.0,200000,200000.0
2022,1,31,304,2,50,6,1,3,8501.0,41332.0,100000,100000.0
2022,1,31,304,1,20,5,3,0,,,0,0.0
2022,1,31,304,2,17,3,3,0,,,0,0.0
2022,1,31,128,2,29,4,1,3,6500.0,4001.0,200000,200000.0
2022,1,31,187,2,34,4,1,3,8509.0,30333.0,83000,156000.0
2022,1,31,187,1,17,3,3,0,,,0,0.0
2022,1,31,187,2,15,3,3,0,,,0,0.0
2022,1,31,187,1,11,3,3,0,,,0,0.0
2022,1,31,80,2,67,4,3,0,,,0,60000.0
2022,1,15,165,1,62,6,1,1,6800.0,5002.0,120000,120000.0
2022,1,15,165,1,17,3,3,0,,,0,0.0
2022,1,15,100,2,37,4,1,3,6100.0,56314.0,30000,30000.0
2022,1,15,100,1,37,4,1,3,6100.0,72313.0,45000,45000.0
2022,1,15,100,1,14,3,3,0,,,0,0.0
2022,1,15,100,2,9,1,4,0,,,0,0.0
2022,1,15,100,1,7,1,4,0,,,0,0.0
2022,1,15,100,1,64,2,1,2,4903.0,34123.0,40000,40000.0
2022,1,31,153,1,43,4,1,2,4807.0,30113.0,60000,60000.0
2022,1,31,153,2,46,4,1,3,4807.0,30313.0,120000,170000.0
2022,1,31,153,2,12,3,3,0,,,0,0.0
2022,1,31,153,2,74,3,3,0,,,0,30000.0
2022,1,15,167,1,23,4,1,3,4000.0,72313.0,55000,55000.0
2022,1,15,486,2,45,2,1,2,4806.0,30113.0,12000,34000.0
2022,1,15,486,2,20,4,2,3,,,0,0.0
2022,1,15,486,2,16,3,3,0,,,0,0.0
2022,1,15,486,1,14,3,3,0,,,0,0.0
2022,1,31,312,2,34,6,1,3,8600.0,40331.0,200000,200000.0
2022,1,31,312,1,37,4,1,1,1003.0,5001.0,160000,160000.0
2022,1,31,312,2,5,1,4,0,,,0,0.0
2022,1,31,312,2,2,7,4,0,,,0,0.0
2022,1,31,240,1,28,4,1,3,8600.0,10333.0,90000,90000.0
2022,1,31,240,2,27,6,1,3,8501.0,41332.0,100000,100000.0
2022,1,31,240,1,13,1,3,0,,,0,0.0
2022,1,31,93,2,45,4,3,0,,,0,0.0
2022,1,31,93,2,45,4,1,3,2800.0,80313.0,100000,100000.0
2022,1,31,196,1,36,4,1,3,2800.0,80313.0,100000,100000.0
2022,1,15,175,1,27,3,1,3,4803.0,30313.0,30000,30000.0
2022,1,15,175,2,21,4,3,0,,,0,25600.0
2022,1,15,175,1,1,7,4,0,,,0,0.0
2022,1,15,115,2,41,4,3,0,,,0,30000.0
2022,1,15,115,1,3,7,4,0,,,0,0.0
2022,1,31,202,2,45,6,1,3,8401.0,48313.0,90000,90000.0
2022,1,31,202,2,41,6,1,3,8501.0,41332.0,80000,92000.0
2022,1,31,202,1,22,5,3,0,,,0,0.0
2022,1,31,202,1,19,5,3,0,,,0,20000.0
2022,1,31,202,2,12,3,3,0,,,0,0.0
2022,1,31,202,1,6,1,4,0,,,0,0.0
2022,1,31,202,1,17,3,3,0,,,0,0.0
2022,1,15,96,1,65,6,1,3,8402.0,20331.0,70000,70000.0
2022,1,15,96,2,64,5,1,3,8402.0,10333.0,-9,-9.0
2022,1,15,96,1,28,5,3,0,,,0,0.0
2022,1,15,204,1,37,4,1,3,8600.0,34323.0,85000,127000.0
2022,1,15,204,2,42,6,1,3,8600.0,40312.0,160000,240000.0
2022,1,15,204,2,-1,7,4,0,,,0,0.0
2022,1,15,204,2,25,5,3,0,,,0,-9.0
2022,1,15,162,1,26,6,1,3,8600.0,40311.0,80000,80000.0
2022,1,15,162,2,27,6,1,3,8600.0,40332.0,70000,100000.0
2022,1,15,86,1,25,4,1,3,4904.0,36314.0,0,0.0
2022,1,15,128,2,61,4,3,0,,,0,50000.0
2022,1,15,128,1,22,2,1,2,4504.0,82113.0,25000,25000.0
2022,1,15,162,1,39,3,1,2,4000.0,72113.0,40000,40000.0
2022,1,15,162,2,60,2,3,0,,,0,48000.0
2022,1,15,162,2,28,2,1,2,4804.0,30113.0,-9,-9.0
2022,1,15,162,1,41,2,1,2,4810.0,33114.0,-9,-9.0
2022,1,15,182,2,36,2,3,0,,,0,0.0
2022,1,15,182,1,42,4,1,3,8401.0,49313.0,95000,95000.0
2022,1,15,182,2,19,5,3,0,,,0,0.0
2022,1,15,182,2,12,3,3,0,,,0,0.0
2022,1,15,182,1,2,7,4,0,,,0,0.0
2022,1,15,137,1,45,3,1,3,4803.0,30314.0,24000,24000.0
2022,1,15,137,2,43,3,1,2,9602.0,57113.0,25000,41500.0
2022,1,15,137,1,23,3,1,3,8401.0,60323.0,45000,45000.0
2022,1,15,137,1,22,4,1,3,8401.0,48313.0,40000,40000.0
2022,1,15,137,1,8,1,4,0,,,0,0.0
2022,1,15,177,2,19,3,3,0,,,0,11800.0
2022,1,15,177,1,3,7,4,0,,,0,0.0
2022,1,15,149,2,59,3,3,0,,,0,18500.0
2022,1,15,149,1,28,1,0,0,,,0,
2022,1,15,149,2,19,3,3,0,,,0,10800.0
2022,1,15,149,2,5,7,4,0,,,0,0.0
2022,1,15,201,2,71,2,3,0,,,0,63500.0
2022,1,15,201,2,21,5,3,0,,,0,0.0
2022,1,15,201,2,40,4,3,0,,,0,0.0
2022,1,15,201,1,47,4,2,3,,,0,0.0
2022,1,15,201,2,14,3,3,0,,,0,0.0
2022,1,15,86,2,23,4,1,3,9700.0,55314.0,6000,6000.0
2022,1,15,166,1,45,4,1,2,4000.0,72113.0,60000,60000.0
2022,1,15,166,2,43,4,3,0,,,0,0.0
2022,1,15,166,1,6,1,4,0,,,0,0.0
2022,1,15,133,2,49,4,1,3,3800.0,56314.0,20000,20000.0
2022,1,15,133,1,19,4,1,3,3800.0,56314.0,20000,20000.0
2022,1,15,148,2,56,1,3,0,,,0,25000.0
2022,1,15,148,1,26,4,1,3,9700.0,57314.0,30000,30000.0
2022,1,15,116,2,47,4,1,3,9999.0,36313.0,46000,86000.0
2022,1,15,116,1,19,3,3,0,,,0,0.0
2022,1,15,116,2,18,3,3,0,,,0,0.0
2022,1,15,116,2,17,3,3,0,,,0,0.0
2022,1,31,156,2,50,6,1,3,8501.0,41332.0,56000,106000.0
2022,1,31,156,1,53,5,1,2,7400.0,80133.0,0,42000.0
2022,1,31,156,1,22,5,3,0,,,0,0.0
2022,1,31,201,1,75,2,3,0,,,0,90000.0
2022,1,15,243,2,26,5,1,3,4501.0,10332.0,-9,-9.0
2022,1,15,243,2,25,5,1,3,6400.0,20333.0,-9,-9.0
2022,1,15,190,1,43,3,1,2,4803.0,30113.0,70000,70000.0
2022,1,15,190,2,34,4,3,0,,,0,5000.0
2022,1,15,190,2,-1,7,4,0,,,0,0.0
2022,1,15,171,1,59,4,1,1,1009.0,5002.0,120000,120000.0
2022,1,31,178,1,54,4,1,3,8401.0,3001.0,140000,140000.0
2022,1,31,178,2,51,5,1,3,8501.0,41332.0,50000,73000.0
2022,1,31,178,1,27,4,1,3,8401.0,81333.0,35000,35000.0
2022,1,31,156,2,19,3,3,0,,,0,0.0
2022,1,31,111,2,51,6,1,3,8401.0,10333.0,200000,255000.0
2022,1,31,111,2,18,5,3,0,,,0,0.0
2022,1,31,111,2,10,1,3,0,,,0,0.0
2022,1,31,91,2,74,1,1,3,8501.0,56313.0,40000,40000.0
2022,1,31,91,1,70,2,3,0,,,0,30000.0
2022,1,31,201,2,72,3,3,0,,,0,30000.0
2022,1,31,201,1,33,3,1,3,3100.0,80314.0,60000,60000.0
2022,1,31,201,1,17,3,3,0,,,0,0.0
2022,1,15,171,2,58,4,3,0,,,0,0.0
2022,1,15,171,2,24,5,3,0,,,0,0.0
2022,1,15,162,2,48,2,3,0,,,0,115000.0
2022,1,15,162,1,44,2,1,2,8200.0,20112.0,45000,45000.0
2022,1,15,162,1,16,3,3,0,,,0,0.0
2022,1,15,162,1,9,1,4,0,,,0,0.0
2022,1,15,140,2,70,4,3,0,,,0,85000.0
2022,1,15,140,1,70,3,3,0,,,0,40000.0
2022,1,15,157,1,43,3,1,3,4000.0,72313.0,60000,60000.0
2022,1,15,157,2,48,2,1,2,48.0,30113.0,-9,-9.0
2022,1,15,157,1,17,3,3,0,,,0,0.0
2022,1,15,241,1,62,2,3,0,,,0,18000.0
2022,1,15,241,1,30,3,1,2,4000.0,72113.0,35000,35000.0
2022,1,15,130,1,46,6,3,0,,,0,80000.0
2022,1,15,130,2,39,2,3,0,,,0,50000.0
2022,1,15,130,1,21,4,3,0,,,0,0.0
2022,1,15,130,1,18,3,3,0,,,0,0.0
2022,1,15,130,1,3,7,4,0,,,0,0.0
2022,1,15,130,1,2,7,4,0,,,0,0.0
2022,1,31,151,1,44,4,1,3,4803.0,36202.0,100000,100000.0
2022,1,31,151,2,44,3,3,0,,,0,0.0
2022,1,31,151,1,18,4,1,3,4803.0,36314.0,50000,50000.0
2022,1,31,43,2,79,2,3,0,,,0,36000.0
2022,1,15,159,2,58,4,3,0,,,0,0.0
2022,1,15,159,1,58,4,1,3,8401.0,10333.0,62000,62000.0
2022,1,31,172,1,32,6,1,3,8501.0,3001.0,140000,175000.0
2022,1,31,172,2,29,5,1,3,8501.0,41312.0,56000,56000.0
2022,1,31,72,1,60,6,3,0,,,0,30000.0
2022,1,31,72,2,62,4,3,0,,,0,0.0
2022,1,31,248,1,60,3,1,2,3300.0,82113.0,160000,160000.0
2022,1,31,248,2,56,2,3,0,,,0,0.0
2022,1,31,248,1,27,3,1,3,3300.0,91313.0,30000,30000.0
2022,1,31,248,1,13,3,3,0,,,0,13000.0
2022,1,31,248,2,12,3,3,0,,,0,13000.0
2022,1,15,202,1,58,2,1,3,8401.0,99997.0,60000,60000.0
2022,1,31,247,1,24,3,1,3,2800.0,80313.0,85000,85000.0
2022,1,31,247,2,29,4,1,3,2603.0,80313.0,100000,106000.0
2022,1,31,247,1,3,7,4,0,,,0,0.0
2022,1,31,301,1,18,4,3,0,,,0,20000.0
2022,1,15,208,2,76,3,3,0,,,0,80000.0
2022,1,15,199,1,62,5,1,3,4803.0,10333.0,100000,100000.0
2022,1,15,199,2,57,6,3,0,,,0,35000.0
2022,1,15,199,1,33,4,1,3,5300.0,10333.0,110000,110000.0
2022,1,15,199,1,23,4,1,3,5601.0,32323.0,20000,20000.0
2022,1,15,215,1,43,6,1,3,8600.0,40332.0,60000,60000.0
2022,1,15,215,2,41,6,1,3,6500.0,10333.0,100000,100000.0
2022,1,15,215,2,18,5,3,0,,,0,0.0
2022,1,15,215,2,10,1,3,0,,,0,0.0
2022,1,15,182,2,46,6,1,3,8501.0,41312.0,40000,40000.0
2022,1,15,182,1,46,6,1,3,8501.0,3001.0,70000,70000.0
2022,1,15,182,1,16,3,3,0,,,0,0.0
2022,1,31,47,2,69,2,3,0,,,0,40000.0
2022,1,31,100,1,83,2,1,2,4903.0,34123.0,-9,-9.0
2022,1,31,100,2,77,2,3,0,,,0,29000.0
2022,1,31,116,2,29,2,1,2,4000.0,72113.0,65000,65000.0
2022,1,31,277,1,36,2,1,3,4806.0,30314.0,90000,90000.0
2022,1,31,277,2,26,3,1,3,4803.0,20313.0,100000,100000.0
2022,1,31,277,2,3,7,4,0,,,0,0.0
2022,1,15,182,2,11,1,3,0,,,0,0.0
2022,1,15,182,1,5,7,4,0,,,0,0.0
2022,1,15,193,1,57,2,3,0,,,0,60000.0
2022,1,15,193,2,65,4,3,0,,,0,29000.0
2022,1,15,193,2,19,4,3,0,,,0,0.0
2022,1,15,193,1,16,3,3,0,,,0,0.0
2022,1,15,145,2,55,2,1,3,9700.0,55314.0,15000,15000.0
2022,1,15,145,2,21,1,3,0,,,0,29000.0
2022,1,31,116,2,28,4,1,2,8200.0,10132.0,72000,72000.0
2022,1,31,58,1,77,2,3,0,,,0,80000.0
2022,1,31,58,2,62,2,3,0,,,0,0.0
2022,1,15,87,1,66,6,1,3,8600.0,40312.0,70000,70000.0
2022,1,15,87,2,52,4,1,3,9700.0,55314.0,15000,15000.0
2022,1,15,139,1,44,6,1,1,4503.0,5002.0,120000,120000.0
2022,1,15,139,2,52,6,1,2,6900.0,11131.0,80000,80000.0
2022,1,15,139,2,15,3,3,0,,,0,0.0
2022,1,15,139,1,13,3,3,0,,,0,0.0
2022,1,15,145,1,55,2,1,3,8401.0,10333.0,60000,60000.0
2022,1,15,145,2,54,4,3,0,,,0,0.0
2022,1,15,145,2,33,1,3,0,,,0,11000.0
2022,1,31,191,1,43,4,1,3,2800.0,80313.0,100000,100000.0
2022,1,31,191,2,41,4,3,0,,,0,0.0
2022,1,31,191,2,11,1,3,0,,,0,0.0
2022,1,31,191,1,8,1,4,0,,,0,0.0
2022,1,15,207,1,26,4,1,1,4807.0,5002.0,35000,60000.0
2022,1,15,207,2,26,6,3,0,,,0,0.0
2022,1,15,207,2,-1,7,4,0,,,0,0.0
2022,1,31,283,2,41,4,1,3,8401.0,10333.0,90000,90000.0
2022,1,31,283,1,12,3,3,0,,,0,0.0
2022,1,31,128,1,62,2,3,0,,,0,120000.0
2022,1,31,128,2,56,4,1,3,9700.0,55314.0,-9,-9.0
2022,1,31,128,1,19,4,3,0,,,0,0.0
2022,1,31,191,2,6,7,4,0,,,0,0.0
2022,1,31,191,2,3,7,4,0,,,0,0.0
